,date,user_id,username,name,tweet,mentions,replies_count,retweets_count,likes_count,hashtags,reply_to,Unnamed: 0.1,token,n_frasi,n_parole_uniche,n_lettere ,n_media_parole,word_f,compound,neg,neu,pos,sentimenti
1995,2022-05-26,1094353640230248448,tracyexplains,"Dr. Tracy A. Pearson, JD ⚖️🎥📺🎤",🔥 bad move call realamberheard rebuttal last opportunity call camille planned lawcrimenetwor,"[{'screen_name': 'realamberheard', 'name': 'amber heard', 'id': '807003567605227520'}, {'screen_name': 'lawcrimenetwork', 'name': 'law&crime network', 'id': '2395421815'}]",0,1,24, camillevasquez liar brilliant johnnydeppvsamberheard johnnydeppamberheardtrial ,[],,"['🔥', 'bad', 'move', 'call', 'realamberheard', 'rebuttal', 'last', 'opportunity', 'call', 'camille', 'planned', 'lawcrimenetwor']",1,11,92,6.75,camille,-0.1779,0.229,0.588,0.183,NEGATIVO
1996,2022-05-26,3020511858,bretzelicious,Pips,sierragillespie lawcrimenetwork ok um important question witness allowed view anything trial social medium response testimony,[],1,0,6, johnnydeppamberheardtrial ,"[{'screen_name': 'sierragillespie', 'name': 'Sierra Gillespie', 'id': '833457219823878144'}, {'screen_name': 'LawCrimeNetwork', 'name': 'Law&Crime Network', 'id': '2395421815'}]",,"['sierragillespie', 'lawcrimenetwork', 'ok', 'um', 'important', 'question', 'witness', 'allowed', 'view', 'anything', 'trial', 'social', 'medium', 'response', 'testimony']",1,15,125,7.4,,0.4588,0.0,0.765,0.235,NEGATIVO
1997,2022-05-26,2603551963,__towanda,KuckFarma,camille cross,[],0,1,8, justiceforjohnnydeep deppvheard deppheardtrial johnnydeppamberheardtrial ,[],,"['camille', 'cross']",1,2,13,6.0,camille,0.0,0.0,1.0,0.0,POSITIVO
1998,2022-05-26,1094353640230248448,tracyexplains,"Dr. Tracy A. Pearson, JD ⚖️🎥📺🎤",lawcrimenetwork jessecordweber angenette day dedicated covering gavel gavel coverage trial,"[{'screen_name': 'jessecordweber', 'name': 'jesse weber', 'id': '269268445'}, {'screen_name': 'angenette5', 'name': 'angenette levy', 'id': '20092071'}]",1,0,1, roadwarriors johnnydeppamberheardtrial johnnydeppvamberheardtrial johnnydeppvsamberheardtrial goldstandard law lawnews newsmedia defamation ,[],,"['lawcrimenetwork', 'jessecordweber', 'angenette', 'day', 'dedicated', 'covering', 'gavel', 'gavel', 'coverage', 'trial']",1,9,90,8.1,,0.4588,0.0,0.75,0.25,NEGATIVO
1999,2022-05-26,1522685939616817153,castanzageorgie,GeorgieCastanza,think idiot take stand minimal time left expose grilling life camille,[],0,0,2, deppvheard johnnydeppamberheardtrial amberheard ,[],,"['think', 'idiot', 'take', 'stand', 'minimal', 'time', 'left', 'expose', 'grilling', 'life', 'camille']",1,11,69,5.363636363636363,camille,-0.5994,0.353,0.647,0.0,NEUTRALE
2000,2022-05-26,1094353640230248448,tracyexplains,"Dr. Tracy A. Pearson, JD ⚖️🎥📺🎤",declaration bryan neumeister morning expert ackert used outdated software among issue v,[],0,3,3, johnnydeppamberheardtrial johnnydeppvamberheardtrial johnnydepp amberheard ,[],,"['declaration', 'bryan', 'neumeister', 'morning', 'expert', 'ackert', 'used', 'outdated', 'software', 'among', 'issue', 'v']",1,12,87,6.333333333333333,,0.0,0.0,1.0,0.0,NEUTRALE
2001,2022-05-26,1522685939616817153,castanzageorgie,GeorgieCastanza,think pay expert testimony circuit depp expert reached olympic gold status heard team expert ruined career,[],0,0,11, drhughes drspiegel elainebredehoft rottenbornisaliar drcurry johnnydeppamberheardtrial deppvheard amberheard ,[],,"['think', 'pay', 'expert', 'testimony', 'circuit', 'depp', 'expert', 'reached', 'olympic', 'gold', 'status', 'heard', 'team', 'expert', 'ruined', 'career']",1,14,106,5.6875,,-0.4767,0.238,0.688,0.074,POSITIVO
2002,2022-05-26,1246867956405014529,watrundrbridge,Dharan Teja,thatumbrella yep gotta appreciate work done year mean got attention god sake,[],0,0,0, johnnydeppvsamberheardtrial johnnydeppamberheardtrial johnnydepp amberheard amberheardlsaliar amberturd istandwithamberheard istandwithjohnnydepp johnnydepp ,"[{'screen_name': 'ThatUmbrella', 'name': 'ThatUmbrellaGuy', 'id': '901030183213445125'}]",,"['thatumbrella', 'yep', 'got', 'ta', 'appreciate', 'work', 'done', 'year', 'mean', 'got', 'attention', 'god', 'sake']",1,12,76,5.416666666666667,,0.7184,0.0,0.562,0.438,NEUTRALE
2003,2022-05-26,1522685939616817153,castanzageorgie,GeorgieCastanza,dr curry smear dr hughes,[],0,0,2, deppvheard johnnydeppamberheardtrial ,[],,"['dr', 'curry', 'smear', 'dr', 'hughes']",1,4,24,4.0,,-0.3612,0.385,0.615,0.0,POSITIVO
2004,2022-05-26,1246867956405014529,watrundrbridge,Dharan Teja,loveroffictions independent happened happened uk well well well,[],1,1,5, istandwithamberheard johnnydeppvsamberheard johnnydeppamberheardtrial johnnydepp amberheard amberheardlsanabuser amberheardlsaliar amberturd johnnydeppvsamberheardtrial deppvheardtrial istandwithjohnnydepp ,"[{'screen_name': 'loveroffictions', 'name': 'lover of fiction', 'id': '1136995555920531456'}, {'screen_name': 'Independent', 'name': 'The Independent', 'id': '16973333'}]",,"['loveroffictions', 'independent', 'happened', 'happened', 'uk', 'well', 'well', 'well']",1,5,63,7.0,,0.6486,0.0,0.442,0.558,POSITIVO
2005,2022-05-26,2603551963,__towanda,KuckFarma,love wayne killing today endgame going throat love wait camille crossing amica turd,[],0,1,26, justiceforjohnnydepp johnnydeppamberheardtrial amberheardlsaliar deppvheardtrial deppvheard ,[],,"['love', 'wayne', 'killing', 'today', 'endgame', 'going', 'throat', 'love', 'wait', 'camille', 'crossing', 'amica', 'turd']",1,12,83,5.461538461538462,camille,0.6124,0.193,0.439,0.368,POSITIVO
2006,2022-05-26,126388890,janetlgallo,Janet Lynne,team spending much little time left trying redeem dr hughes helping let go,[],0,0,3, deppheard johnnydeppamberheardtrial istandwithjohnnydeep ,[],,"['team', 'spending', 'much', 'little', 'time', 'left', 'trying', 'redeem', 'dr', 'hughes', 'helping', 'let', 'go']",1,13,74,4.769230769230769,,0.296,0.0,0.845,0.155,NEGATIVO
2007,2022-05-26,2603551963,__towanda,KuckFarma,dr karen must paid shitload money go back stand humiliated worse last time,[],0,0,9, justiceforjohnnydepp johnnydeppamberheardtrial deppheard deppvheardtrial amberhearddeservesprison ,[],,"['dr', 'karen', 'must', 'paid', 'shitload', 'money', 'go', 'back', 'stand', 'humiliated', 'worse', 'last', 'time']",1,13,74,4.769230769230769,,-0.6705,0.333,0.667,0.0,NEUTRALE
2008,2022-05-26,2603551963,__towanda,KuckFarma,wayne roasting dr karen manual screaming,[],0,2,18, justiceforjohnnydepp johnnydeppamberheardtrial deppvheardtrial amberheardisanabuser deppvheard ,[],,"['wayne', 'roasting', 'dr', 'karen', 'manual', 'screaming']",1,6,40,5.833333333333333,,-0.3818,0.342,0.658,0.0,NEGATIVO
2009,2022-05-26,1354797990808940544,rad_sahar,Sahar Rad,thatumbrella point ad provided original picture h minute sec,[],0,0,1, istandwithjohnnydepp johnnydeppamberheardtrial johnnydepp ,"[{'screen_name': 'ThatUmbrella', 'name': 'ThatUmbrellaGuy', 'id': '901030183213445125'}]",,"['thatumbrella', 'point', 'ad', 'provided', 'original', 'picture', 'h', 'minute', 'sec']",1,9,60,5.777777777777778,,0.3182,0.0,0.753,0.247,NEGATIVO
2010,2022-05-26,1522685939616817153,castanzageorgie,GeorgieCastanza,understand dr hughes handed amber heard series checklist self dignose inadequately fulfilled form test expert,[],0,0,3, drhughes drcurry johnnydeppamberheardtrial ,[],,"['understand', 'dr', 'hughes', 'handed', 'amber', 'heard', 'series', 'checklist', 'self', 'dignose', 'inadequately', 'fulfilled', 'form', 'test', 'expert']",1,15,109,6.333333333333333,amber,0.2023,0.112,0.73,0.157,NEUTRALE
2011,2022-05-26,1246867956405014529,watrundrbridge,Dharan Teja,thatumbrella bummer edited picture everywhere,[],0,0,3, istandwithamberheard istandwithjohnnydepp justiceforjohnnydepp johnnydeppamberheardtrial johnnydeppisinnocent amberheardlsanabuser amberheardlsaliar amberturd amberisaliar deppvsheard ,"[{'screen_name': 'ThatUmbrella', 'name': 'ThatUmbrellaGuy', 'id': '901030183213445125'}]",,"['thatumbrella', 'bummer', 'edited', 'picture', 'everywhere']",1,5,45,8.2,,-0.3818,0.394,0.606,0.0,POSITIVO
2012,2022-05-26,1522685939616817153,castanzageorgie,GeorgieCastanza,ben best love johnny much,[],3,1,13, benchew teamjohnny deppvsheard johnnydeppamberheardtrial johnnydeppvamberheard hollywoodvampires amberturd ,[],,"['ben', 'best', 'love', 'johnny', 'much']",1,5,25,4.2,johnny,0.8555,0.0,0.263,0.737,NEGATIVO
2013,2022-05-26,1148465121343279106,scandalous_pod,Scandalous! A History Podcast,changed hair hide inappropriate expression 🙈 lawcrimenetwork cathyrusson richschoenstein,"[{'screen_name': 'lawcrimenetwork', 'name': 'law&crime network', 'id': '2395421815'}, {'screen_name': 'cathyrusson', 'name': 'cathy russon', 'id': '1323084170'}, {'screen_name': 'richschoenstein', 'name': 'rich schoenstein', 'id': '417988703'}]",3,2,26, deppvsheard johnnydeppamberheardtrial deppvheard ,[],,"['changed', 'hair', 'hide', 'inappropriate', 'expression', '🙈', 'lawcrimenetwork', 'cathyrusson', 'richschoenstein']",1,9,88,8.88888888888889,,-0.1779,0.195,0.805,0.0,NEGATIVO
2014,2022-05-26,2603551963,__towanda,KuckFarma,ellisgreg simply job siding amber absolutely ruined career,[],1,0,22, ibelievejohnnydepp justiceforjohnnydepp johnnydeppamberheardtrial deppvsheard ,"[{'screen_name': 'ellisgreg', 'name': 'Greg Ellis 🏴\u200d☠️', 'id': '26545118'}]",,"['ellisgreg', 'simply', 'job', 'siding', 'amber', 'absolutely', 'ruined', 'career']",1,8,58,6.375,amber,-0.5256,0.326,0.674,0.0,NEGATIVO
2015,2022-05-26,1354797990808940544,rad_sahar,Sahar Rad,kyduiguy watching 🤣,[],0,0,2, johnnydeppamberheardtrial johnnydepp istandwithjohnnydepp ,"[{'screen_name': 'KyDUIGuy', 'name': 'The DUI Guy+', 'id': '377075561'}]",,"['kyduiguy', 'watching', '🤣']",1,3,19,5.666666666666667,,0.0,0.0,1.0,0.0,NEGATIVO
2016,2022-05-26,1094353640230248448,tracyexplains,"Dr. Tracy A. Pearson, JD ⚖️🎥📺🎤",lawcrimenetwork jessecordweber,"[{'screen_name': 'lawcrimenetwork', 'name': 'law&crime network', 'id': '2395421815'}, {'screen_name': 'jessecordweber', 'name': 'jesse weber', 'id': '269268445'}]",0,13,58, thursday johnnydeppamberheardtrial johnnydeppvsamberheardtrial ,[],,"['lawcrimenetwork', 'jessecordweber']",1,2,30,14.5,,0.0,0.0,1.0,0.0,NEUTRALE
2017,2022-05-26,269268445,jessecordweber,Jesse Weber,depp bringing big dog defense today,[],1,5,20, johnnydeppamberheardtrial ,[],,"['depp', 'bringing', 'big', 'dog', 'defense', 'today']",1,6,35,5.0,,0.128,0.0,0.769,0.231,NEGATIVO
2018,2022-05-26,1354797990808940544,rad_sahar,Sahar Rad,luciaoc best testimony video source clearly,[],0,0,1, johnnydeppamberheardtrial ,"[{'screen_name': 'LuciaOC_', 'name': 'Lucia Osborne-Crowley', 'id': '1493929423'}]",,"['luciaoc', 'best', 'testimony', 'video', 'source', 'clearly']",1,6,43,6.333333333333333,,0.7845,0.0,0.367,0.633,NEUTRALE
2019,2022-05-26,1354797990808940544,rad_sahar,Sahar Rad,rekietalaw message carino sister already evidence uk trial nothing new case far acting really bad way twitter show euch time # amber st guess woman,[],0,0,0, istandwithjohnnydepp johnnydeppamberheardtrial ,"[{'screen_name': 'RekietaLaw', 'name': 'Rekieta Law', 'id': '1029465832781492226'}]",,"['rekietalaw', 'message', 'carino', 'sister', 'already', 'evidence', 'uk', 'trial', 'nothing', 'new', 'case', 'far', 'acting', 'really', 'bad', 'way', 'twitter', 'show', 'euch', 'time', '#', 'amber', 'st', 'guess', 'woman']",1,25,147,4.92,amber,-0.5849,0.142,0.858,0.0,NEGATIVO
2020,2022-05-26,1354797990808940544,rad_sahar,Sahar Rad,sierragillespie lawcrimenetwork nothing new already shown uk trial text jds sister acting camera pr,[],0,0,4, johnnydeppvsamberheard johnnydeppamberheardtrial ,"[{'screen_name': 'sierragillespie', 'name': 'Sierra Gillespie', 'id': '833457219823878144'}, {'screen_name': 'LawCrimeNetwork', 'name': 'Law&Crime Network', 'id': '2395421815'}]",,"['sierragillespie', 'lawcrimenetwork', 'nothing', 'new', 'already', 'shown', 'uk', 'trial', 'text', 'jds', 'sister', 'acting', 'camera', 'pr']",1,14,99,6.142857142857143,,0.0,0.0,1.0,0.0,NEGATIVO
2021,2022-05-26,1354797990808940544,rad_sahar,Sahar Rad,sierragillespie lawcrimenetwork also part evidence uk trial carino,[],0,0,0, johnnydeppamberheardtrial ,"[{'screen_name': 'sierragillespie', 'name': 'Sierra Gillespie', 'id': '833457219823878144'}, {'screen_name': 'LawCrimeNetwork', 'name': 'Law&Crime Network', 'id': '2395421815'}]",,"['sierragillespie', 'lawcrimenetwork', 'also', 'part', 'evidence', 'uk', 'trial', 'carino']",1,8,66,7.375,,0.0,0.0,1.0,0.0,POSITIVO
2022,2022-05-26,1281649794285355008,askdinadoll1,Dina Sayegh Doll,metadata expert testified authenticity photo amber heard askdinadoll tiktok,[],0,2,19, johnnydepp johnnydepptrial johnnydeppvsamberheard johnnydeppamberheard johnnydeppamberheardtrial jenniferhowell ,[],,"['metadata', 'expert', 'testified', 'authenticity', 'photo', 'amber', 'heard', 'askdinadoll', 'tiktok']",1,9,75,7.444444444444445,amber,0.0,0.0,1.0,0.0,NEGATIVO
2023,2022-05-08,1244193224996065280,tiny_toff,TinyToff - Isaac Baruch Stan Forever🏴‍☠️🦙🍩🥚,philmitchell notice deppheard trial day testimony walked past stand problem day realises meant traumatised pretended afraid near thank god camera court time,[],0,0,4, ,"[{'screen_name': 'PhilMitchell83', 'name': 'Phil Mitchell: Male Sexual Abuse Specialist', 'id': '744562371306397696'}]",,"['philmitchell', 'notice', 'deppheard', 'trial', 'day', 'testimony', 'walked', 'past', 'stand', 'problem', 'day', 'realises', 'meant', 'traumatised', 'pretended', 'afraid', 'near', 'thank', 'god', 'camera', 'court', 'time']",1,21,156,6.136363636363637,,-0.3612,0.213,0.627,0.16,NEUTRALE
2024,2022-05-08,1244193224996065280,tiny_toff,TinyToff - Isaac Baruch Stan Forever🏴‍☠️🦙🍩🥚,philmitchell notice deppheard trial day testimony walked past stand problem day realises meant traumatised pretended afraid near thank god camera court time,[],0,0,4, ,"[{'screen_name': 'PhilMitchell83', 'name': 'Phil Mitchell: Male Sexual Abuse Specialist', 'id': '744562371306397696'}]",,"['philmitchell', 'notice', 'deppheard', 'trial', 'day', 'testimony', 'walked', 'past', 'stand', 'problem', 'day', 'realises', 'meant', 'traumatised', 'pretended', 'afraid', 'near', 'thank', 'god', 'camera', 'court', 'time']",1,21,156,6.136363636363637,,-0.3612,0.213,0.627,0.16,NEUTRALE
2025,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,drproudman worry memo simply apply,[],0,0,0, ,"[{'screen_name': 'DrProudman', 'name': 'Dr Charlotte Proudman', 'id': '1095830668574162944'}]",,"['drproudman', 'worry', 'memo', 'simply', 'apply']",1,5,34,6.0,,-0.4404,0.42,0.58,0.0,POSITIVO
2026,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,imheretotalktou peripatetic lisagandini real monster spill ice cream sleep hope yet,[],2,0,3, ,"[{'screen_name': 'imheretotalktoU', 'name': 'Dafty Duck', 'id': '842785290590674944'}, {'screen_name': 'peripatetics', 'name': 'mmmelpomene', 'id': '1120623170'}, {'screen_name': 'LisaGandini', 'name': '🍩Lisa Gandini🍩', 'id': '841544752600293376'}]",,"['imheretotalktou', 'peripatetic', 'lisagandini', 'real', 'monster', 'spill', 'ice', 'cream', 'sleep', 'hope', 'yet']",1,11,83,6.636363636363637,,0.4404,0.0,0.775,0.225,NEUTRALE
2027,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,imheretotalktou peripatetic lisagandini 😂 lucky nobody took photo,[],1,0,2, ,"[{'screen_name': 'imheretotalktoU', 'name': 'Dafty Duck', 'id': '842785290590674944'}, {'screen_name': 'peripatetics', 'name': 'mmmelpomene', 'id': '1120623170'}, {'screen_name': 'LisaGandini', 'name': '🍩Lisa Gandini🍩', 'id': '841544752600293376'}]",,"['imheretotalktou', 'peripatetic', 'lisagandini', '😂', 'lucky', 'nobody', 'took', 'photo']",1,8,65,7.25,,0.4215,0.0,0.682,0.318,POSITIVO
2028,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,ffsnoidea kelly k basically let honest name calling happened two rational ppl court control instigated violence sounded afraid audio everything placate abuser,[],0,0,3, ,"[{'screen_name': 'ffsnoidea', 'name': 'alex', 'id': '1511432283261227013'}, {'screen_name': 'Kelly_K_9', 'name': 'Kelly K-9', 'id': '3474493392'}]",,"['ffsnoidea', 'kelly', 'k', 'basically', 'let', 'honest', 'name', 'calling', 'happened', 'two', 'rational', 'ppl', 'court', 'control', 'instigated', 'violence', 'sounded', 'afraid', 'audio', 'everything', 'placate', 'abuser']",1,22,158,6.227272727272728,,-0.6597,0.266,0.621,0.114,NEUTRALE
2029,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,kelly k footballholic dished verbally always often got sucked clear audio time backed ran away start punching hitting push try restrain nothing abuser,[],0,0,4, ,"[{'screen_name': 'Kelly_K_9', 'name': 'Kelly K-9', 'id': '3474493392'}, {'screen_name': 'Footballholic89', 'name': 'ℂassidy ₳ce', 'id': '1134455943243026432'}]",,"['kelly', 'k', 'footballholic', 'dished', 'verbally', 'always', 'often', 'got', 'sucked', 'clear', 'audio', 'time', 'backed', 'ran', 'away', 'start', 'punching', 'hitting', 'push', 'try', 'restrain', 'nothing', 'abuser']",1,23,150,5.565217391304348,,0.3867,0.109,0.652,0.24,NEGATIVO
2030,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,mesa brown kelly k spot mutual abuse line acknowledge evidence somehow accept woman wield abusive power man,[],1,0,18, ,"[{'screen_name': 'Mesa_Brown', 'name': 'M3Li$s@', 'id': '1038499831529005057'}, {'screen_name': 'Kelly_K_9', 'name': 'Kelly K-9', 'id': '3474493392'}]",,"['mesa', 'brown', 'kelly', 'k', 'spot', 'mutual', 'abuse', 'line', 'acknowledge', 'evidence', 'somehow', 'accept', 'woman', 'wield', 'abusive', 'power', 'man']",1,17,107,5.352941176470588,,-0.7783,0.35,0.542,0.108,NEGATIVO
2031,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,kelly k gellertdepp abusive line come instigator man mutual though myth denial amber fan pr account 😂,[],1,0,7, ,"[{'screen_name': 'Kelly_K_9', 'name': 'Kelly K-9', 'id': '3474493392'}, {'screen_name': 'GellertDepp', 'name': '🌟🏴\u200d☠️', 'id': '775355256410701824'}]",,"['kelly', 'k', 'gellertdepp', 'abusive', 'line', 'come', 'instigator', 'man', 'mutual', 'though', 'myth', 'denial', 'amber', 'fan', 'pr', 'account', '😂']",1,17,101,5.0,amber,-0.4404,0.215,0.667,0.118,NEGATIVO
2032,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,heatherhart think mixture hardcore radical feminist really want hear possible woman abuser either pr account dr hughes clone,[],0,0,2, ,"[{'screen_name': 'HeatherHart7717', 'name': 'HartsforDepp', 'id': '1518881438514487296'}]",,"['heatherhart', 'think', 'mixture', 'hardcore', 'radical', 'feminist', 'really', 'want', 'hear', 'possible', 'woman', 'abuser', 'either', 'pr', 'account', 'dr', 'hughes', 'clone']",1,18,124,5.944444444444445,,-0.4601,0.17,0.755,0.075,POSITIVO
2033,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,imheretotalktou peripatetic lisagandini napped finishing cup tea made clearly monster,[],1,0,3, ,"[{'screen_name': 'imheretotalktoU', 'name': 'Dafty Duck', 'id': '842785290590674944'}, {'screen_name': 'peripatetics', 'name': 'mmmelpomene', 'id': '1120623170'}, {'screen_name': 'LisaGandini', 'name': '🍩Lisa Gandini🍩', 'id': '841544752600293376'}]",,"['imheretotalktou', 'peripatetic', 'lisagandini', 'napped', 'finishing', 'cup', 'tea', 'made', 'clearly', 'monster']",1,10,85,7.6,,0.4019,0.0,0.769,0.231,NEGATIVO
2034,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,miamillerauthor talktv iromg rwtaylors ladynadiaessex targeted eden blackman particular using account spread false allegation lie basically abuser clearly recognises amber heard,[],0,0,7, ,"[{'screen_name': 'miamillerauthor', 'name': 'Mia Miller 🏴\u200d☠️', 'id': '706575313493487616'}, {'screen_name': 'TalkTV', 'name': 'TalkTV', 'id': '3380282686'}, {'screen_name': 'Iromg', 'name': 'Mike Graham 🇬🇧', 'id': '207739658'}, {'screen_name': 'RWTaylors', 'name': 'Sir Richard Taylor', 'id': '1155606919480000512'}, {'screen_name': 'LadyNadiaEssex', 'name': 'Nadia Essex 🇺🇦', 'id': '40200683'}]",,"['miamillerauthor', 'talktv', 'iromg', 'rwtaylors', 'ladynadiaessex', 'targeted', 'eden', 'blackman', 'particular', 'using', 'account', 'spread', 'false', 'allegation', 'lie', 'basically', 'abuser', 'clearly', 'recognises', 'amber', 'heard']",1,21,177,7.476190476190476,amber,-0.2263,0.142,0.751,0.107,POSITIVO
2035,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,truth karl lucy carling allyana talktv iromg rwtaylors ladynadiaessex yep exactly imagine dense decide man sexual abuser trashed hotel room basically side woman rather devastating evidence prof sociopath,[],0,0,17, ,"[{'screen_name': 'truth_karl', 'name': 'Karl The Truth Reginald', 'id': '1192125090084745218'}, {'screen_name': 'lucy_carling', 'name': 'Lucy C', 'id': '836936597631295488'}, {'screen_name': '712Allyana', 'name': 'ALLYANA Romero E.C.B 🌐*️⃣', 'id': '4850631346'}, {'screen_name': 'TalkTV', 'name': 'TalkTV', 'id': '3380282686'}, {'screen_name': 'Iromg', 'name': 'Mike Graham 🇬🇧', 'id': '207739658'}, {'screen_name': 'RWTaylors', 'name': 'Sir Richard Taylor', 'id': '1155606919480000512'}, {'screen_name': 'LadyNadiaEssex', 'name': 'Nadia Essex 🇺🇦', 'id': '40200683'}]",,"['truth', 'karl', 'lucy', 'carling', 'allyana', 'talktv', 'iromg', 'rwtaylors', 'ladynadiaessex', 'yep', 'exactly', 'imagine', 'dense', 'decide', 'man', 'sexual', 'abuser', 'trashed', 'hotel', 'room', 'basically', 'side', 'woman', 'rather', 'devastating', 'evidence', 'prof', 'sociopath']",1,28,203,6.285714285714286,,-0.6597,0.217,0.659,0.124,NEGATIVO
2036,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,allyana talktv iromg rwtaylors ladynadiaessex abuse,[],0,0,4, ,"[{'screen_name': '712Allyana', 'name': 'ALLYANA Romero E.C.B 🌐*️⃣', 'id': '4850631346'}, {'screen_name': 'TalkTV', 'name': 'TalkTV', 'id': '3380282686'}, {'screen_name': 'Iromg', 'name': 'Mike Graham 🇬🇧', 'id': '207739658'}, {'screen_name': 'RWTaylors', 'name': 'Sir Richard Taylor', 'id': '1155606919480000512'}, {'screen_name': 'LadyNadiaEssex', 'name': 'Nadia Essex 🇺🇦', 'id': '40200683'}]",,"['allyana', 'talktv', 'iromg', 'rwtaylors', 'ladynadiaessex', 'abuse']",1,6,51,7.666666666666667,,-0.6369,0.457,0.543,0.0,NEGATIVO
2037,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,talktv iromg rwtaylors ladynadiaessex seriously pathetic logic listen evidence reason taken court make laugh ppl clue comment trashed hotel room year ago must rapist abuser think ‘plank week 🤦🏻‍♂️,[],0,0,1, ,"[{'screen_name': 'TalkTV', 'name': 'TalkTV', 'id': '3380282686'}, {'screen_name': 'Iromg', 'name': 'Mike Graham 🇬🇧', 'id': '207739658'}, {'screen_name': 'RWTaylors', 'name': 'Sir Richard Taylor', 'id': '1155606919480000512'}, {'screen_name': 'LadyNadiaEssex', 'name': 'Nadia Essex 🇺🇦', 'id': '40200683'}]",,"['talktv', 'iromg', 'rwtaylors', 'ladynadiaessex', 'seriously', 'pathetic', 'logic', 'listen', 'evidence', 'reason', 'taken', 'court', 'make', 'laugh', 'ppl', 'clue', 'comment', 'trashed', 'hotel', 'room', 'year', 'ago', 'must', 'rapist', 'abuser', 'think', '‘', 'plank', 'week', '🤦🏻\u200d♂️']",1,29,196,5.793103448275862,,-0.8834,0.335,0.578,0.087,NEGATIVO
2038,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,come across single amber heard stan remotely coherent logical actually believe depp guilty loud aggressor hit punched irony 😂,[],1,1,14, justiceforjohnnydepp amberheardisapsycopath ,[],,"['come', 'across', 'single', 'amber', 'heard', 'stan', 'remotely', 'coherent', 'logical', 'actually', 'believe', 'depp', 'guilty', 'loud', 'aggressor', 'hit', 'punched', 'irony', '😂']",1,19,125,5.631578947368421,amber,-0.5859,0.279,0.721,0.0,POSITIVO
2039,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,thenamesq never looked two year ago assumed since uk trial got press digging dug realised sociopath narcissist clearly setting,[],0,0,1, ,"[{'screen_name': 'TheNamesQ', 'name': 'Jax 🏴\u200d☠️🇨🇺', 'id': '1103737728775012352'}]",,"['thenamesq', 'never', 'looked', 'two', 'year', 'ago', 'assumed', 'since', 'uk', 'trial', 'got', 'press', 'digging', 'dug', 'realised', 'sociopath', 'narcissist', 'clearly', 'setting']",1,19,126,5.684210526315789,,0.4019,0.0,0.87,0.13,NEUTRALE
2040,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,mariewatsen camille need start hard ask first question m heard ever arrested domestic violence set tone,[],1,0,21, ,"[{'screen_name': 'MarieWatsen', 'name': 'Marie Watsen', 'id': '1251326256320253954'}]",,"['mariewatsen', 'camille', 'need', 'start', 'hard', 'ask', 'first', 'question', 'm', 'heard', 'ever', 'arrested', 'domestic', 'violence', 'set', 'tone']",1,16,103,5.5,camille,-0.8225,0.417,0.583,0.0,NEGATIVO
2041,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,kl webb thing heard admit instigator still buy incredible,[],1,0,0, ,"[{'screen_name': 'KL87120899', 'name': 'KL', 'id': '1254084837490688004'}, {'screen_name': 'webb0412', 'name': 'CWebb0412', 'id': '1128409290811826176'}]",,"['kl', 'webb', 'thing', 'heard', 'admit', 'instigator', 'still', 'buy', 'incredible']",1,9,57,5.444444444444445,,0.2023,0.0,0.816,0.184,POSITIVO
2042,2022-05-12,1522118627604205569,deppheardtruth,DeppHeardTruth,kl webb freeloader gang find odd seemed tro day told freeloader gang day leave penthouse living rent free proving happily lie court,[],2,0,0, ,"[{'screen_name': 'KL87120899', 'name': 'KL', 'id': '1254084837490688004'}, {'screen_name': 'webb0412', 'name': 'CWebb0412', 'id': '1128409290811826176'}]",,"['kl', 'webb', 'freeloader', 'gang', 'find', 'odd', 'seemed', 'tro', 'day', 'told', 'freeloader', 'gang', 'day', 'leave', 'penthouse', 'living', 'rent', 'free', 'proving', 'happily', 'lie', 'court']",1,19,131,5.0,,0.4588,0.232,0.537,0.232,POSITIVO
